,learning_rate,n_estimators,total_accuracy,yes_accuracy,no_accuracy,prob_threshold,tree_depth
55,0.2,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5500000000000002,1.0
56,0.2,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5600000000000002,1.0
57,0.2,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5700000000000002,1.0
58,0.2,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5800000000000002,1.0
59,0.2,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5900000000000002,1.0
60,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.4,1.0
61,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.41000000000000003,1.0
62,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.42000000000000004,1.0
63,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.43000000000000005,1.0
64,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.44000000000000006,1.0
65,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.45000000000000007,1.0
66,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.4600000000000001,1.0
67,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.4700000000000001,1.0
68,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.4800000000000001,1.0
69,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.4900000000000001,1.0
70,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5000000000000001,1.0
71,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5100000000000001,1.0
72,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5200000000000001,1.0
73,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5300000000000001,1.0
74,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5400000000000001,1.0
75,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5500000000000002,1.0
76,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5600000000000002,1.0
77,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5700000000000002,1.0
78,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5800000000000002,1.0
79,0.5,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.5900000000000002,1.0
80,0.7,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.4,1.0
81,0.7,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.41000000000000003,1.0
82,0.7,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.42000000000000004,1.0
83,0.7,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.43000000000000005,1.0
84,0.7,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.44000000000000006,1.0
85,0.7,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.45000000000000007,1.0
86,0.7,1.0,0.6104886399004046,0.7491441020852786,0.4718331777155307,0.4600000000000001,1.0
